datasize,spark_executor_cores,spark_driver_memory,spark_default_parallelism,spark_memory_fraction,spark_memory_storageFraction,spark_storage_replication_proactive,spark_broadcast_compress,spark_io_compression_codec,spark_rdd_compress,spark_reducer_maxSizeInFlight,spark_shuffle_spill_compress,spark_speculation,spark_broadcast_blockSize,spark_shuffle_compress,spark_executor_memory,spark_shuffle_file_buffer,spark_storage_memoryMapThreshold,spark_locality_wait,spark_task_maxFailures,spark_shuffle_sort_bypassMergeThreshold,spark_kryoserializer_buffer,spark_memory_offHeap_size,spark_scheduler_revive_interval,jvm_gc_collect,jvm_gc_timeratio,jvm_max_gc_pause,jvm_max_tenuringThreshold,jvm_new_ratio,jvm_par_gc_thread,jvm_survivor_ratio,Executor_Deserialize_Time,Executor_Deserialize_CPU_Time,Executor_Run_Time,Executor_CPU_Time,Result_Size,JVM_GC_Time,Result_Serialization_Time,Memory_Bytes_Spilled,Disk_Bytes_Spilled,Local_Blocks_Fetched,Fetch_Wait_Time,Remote_Bytes_Read,Local_Bytes_Read,Total_Records_Read,migrations,context-switches,cache-misses,cache-references,branch-misses,branch-load-misses,major-faults,minor-faults,page-faults,cycles,raw_syscalls_sys_enter,raw_syscalls_sys_exit,instructions,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,LLC-load-misses,LLC-store-misses,LLC-stores,node-load-misses,node-store-misses,mem-loads,mem-stores,branch-loads,run_times
64000000,5,4,103,0.61,0.53,1,1,1,0,56,0,1,76,0,5,19,194,9,4,345,9,112,24,2,42,431,4,4,4,3,89.558,6402232.86,5402.735,531312894.8,2037.052,224.78,0.067,0,0,13.122,193.753,13733695.77,6949231.055,195121.951,9276,99362,459775416,2962886011,354867109,362892968,351,277804,278199,57100864044,421859,422010,62094661728,1113873770,18796137366,7537535868,64661923,50650269,145287420,8,0,486,7018912578,11463382732,163.701
64000000,5,4,58,0.88,0.43,0,1,2,0,71,1,1,11,1,2,99,95,9,9,255,68,453,19,2,91,475,13,9,2,1,86.253,6512125.46,4078.546,644150108,2037.707,593.994,0.107,0,0,12.896,2.567,5650341.64,2798208.39,195121.951,10347,92856,525817176,2900980918,406847470,406851766,60,255225,255317,53275394415,411733,411884,50762614373,1034496858,15378707837,6938581101,38535878,46089843,140889378,0,0,410,6454720939,10617430270,118.494
64000000,6,6,94,0.68,0.43,0,0,0,0,126,0,1,57,1,2,96,29,3,9,671,87,394,25,2,55,294,12,2,2,5,106.012,7110516.369,4349.57,566017330.4,2035.491,335.439,0.092,0,0,12.988,36.122,7152850.445,3553542.549,195121.951,10323,91161,468587898,2854209462,400768750,404091753,91,273943,274085,61113728816,406376,406527,65880920890,1181395633,18734225689,7496613568,52582909,58431922,150876257,365,112,591,6887499913,12933994970,123.616
64000000,5,5,127,0.43,0.54,1,1,2,0,4,0,1,118,1,4,37,171,9,10,539,94,995,12,2,63,197,13,5,8,7,83.598,6717681.186,3872.201,644765680.6,2037.576,191.494,0.113,0,0,13.064,26.107,5623595.656,2824954.375,195121.951,11015,101544,520136764,2955234480,388500677,387457330,71,295709,295822,57571067581,436111,436270,58511110806,1148172735,16841846752,6887948507,49029262,63379028,147960803,0,0,484,6728370249,10862215102,120.23
64000000,5,4,77,0.31,0.41,0,1,2,0,49,1,0,112,0,5,58,54,8,4,409,103,417,4,1,62,166,12,5,1,5,79.018,6160417.579,3788.96,487861710.1,2031.247,479.592,0.067,0,0,16.195,404.896,12270143.43,8412783.396,195121.951,9912,135645,553994526,3151641850,421518031,409835420,74,336246,336351,57733234349,516691,516839,59693579401,1365119798,15924524942,6171311894,41391772,64965159,155742436,13,17,1625,7448201642,10965936677,119.83
64000000,5,5,78,0.45,0.82,1,0,2,0,108,0,0,99,0,4,80,28,8,9,714,121,235,33,2,34,137,4,4,6,8,83.11,6503480.814,4597.784,506673624.6,2034.311,177.598,0.061,0,0,13.046,540.838,13763721.24,6919205.585,195121.951,9164,86892,511943208,3119236724,365327441,369488962,124,326811,326979,57637277793,395598,395752,62296602088,1163370104,19137782385,7196515547,47958081,62653005,138094548,165,71,558,6549850598,13349659168,133.047
64000000,5,4,108,0.37,0.35,1,0,1,0,42,1,0,70,0,2,106,16,5,8,934,116,187,46,1,59,497,7,8,8,2,72.183,5943139.534,4642.055,486528925.2,2035.098,270.592,0.094,0,0,13.146,247.427,13714422.84,6968503.988,195121.951,9818,84427,396761955,2786933823,352004612,347661424,115,287738,287894,54525627372,391646,391798,49587760011,1017403383,15240606141,6212143577,42747008,56877072,147044732,599,259,976,6609190290,9340101560,143.621
64000000,2,1,20,0.85,0.86,0,1,1,1,7,1,0,40,1,4,45,183,8,7,983,61,612,11,2,22,139,8,3,4,5,35.604,6269073.887,2017.552,533642596,2035.229,85.448,0.092,0,0,13,12.82,5602623.835,2800482.412,195121.951,10535,101670,530189223,2883391375,385856235,385264874,60,247291,247406,63045478823,432566,432719,72432782225,1198875667,19385371118,7225114842,57913293,48781116,142522316,8,8,385,7115811491,13320690821,124.788
64000000,3,2,46,0.82,0.83,0,0,0,0,92,0,1,103,0,6,37,160,5,8,233,117,703,25,2,76,284,10,3,6,9,50.732,5934737.784,3101.25,492497719.7,2035.872,103.454,0.067,0,0,13.143,166.579,13710794.28,6972132.549,195121.951,10012,95316,573717097,2982723781,369702842,380100075,122,295669,295833,60354848433,414877,415031,61258804920,1190710637,18147576757,7153423796,53428924,77686190,153058806,664,525,758,6865063957,12000517785,148.774
64000000,1,5,54,0.73,0.4,0,1,2,0,97,0,1,26,1,5,87,51,7,7,123,5,692,5,2,81,405,12,6,3,6,19.646,6509312.896,1237.674,546521834.3,2038.268,45.585,0.131,0,0,12.951,0.201,5637111.54,2811438.491,195121.951,11019,145344,538887621,3657140837,414183646,418159165,86,264611,264750,61671996268,727947,728096,60997060926,1244470954,18234056519,7792112597,51954756,53807012,158835122,43,0,492,7380923537,11053780312,156.189
64000000,7,4,9,0.58,0.33,1,0,1,0,75,1,0,33,1,4,75,172,6,8,518,78,1005,31,1,43,354,2,2,5,6,149.406,7453267.713,5018.515,598124121.6,2034.18,301.966,0.073,0,0,13.076,505.747,5581795.134,2821311.113,195121.951,9590,84252,467600311,2840956304,394826116,392986985,89,285182,285317,53589627383,388467,388619,52857900874,1083126712,15232472962,6428466637,39452456,52840363,140793030,486,120,1664,6386835061,10338961147,118.052
64000000,5,6,48,0.32,0.54,1,0,1,0,16,1,1,20,1,2,89,6,10,6,695,112,852,49,2,98,276,5,8,4,1,88.527,6806636.273,5071.858,625832543.6,2044.276,494.07,0.115,0,0,13.033,1.27,5546402.782,2805775.548,193939.394,9533,89766,482934414,2606813488,377505496,368041992,66,275779,275881,51607037195,401835,401985,47720240884,1039341138,15741646190,7214799218,39030402,42566440,130045121,0,0,584,5883223379,10537491614,156.675
64000000,7,3,10,0.43,0.84,1,1,1,0,83,0,0,8,1,4,118,118,6,7,603,51,365,23,3,75,389,2,4,3,7,135.311,7667624.03,9079.851,668922164.6,2033.131,343.515,0.07,0,0,13.098,2887.741,5582044.094,2821062.152,195121.951,11035,101196,450908020,3188712258,406539511,415381570,457,410226,410708,59310474821,806888,807038,58247828548,1324982013,18455280083,7660012003,43839497,55557669,160733355,7368,3294,7152,6945754622,11986406063,208.851
64000000,2,1,79,0.5,0.85,1,0,0,0,114,1,1,109,1,1,93,186,4,8,187,65,56,4,0,38,114,3,2,6,7,483.335,20140260.11,10506.274,615237656.6,2127.805,157.342,0.149,12359130.54,6164555.186,3.25,2699.662,9817857.817,889695.277,195121.951,14479,208227,601909215,3700926465,445623434,446416688,550,294669,295273,59762164929,704676,704825,58576503792,1284769982,18492206821,7477946043,51810449,57106363,167060186,0,0,1390,6822036087,11445334485,231.543
64000000,6,2,97,0.74,0.39,1,1,1,0,62,1,0,29,0,1,117,56,5,9,384,47,425,10,0,74,457,14,4,2,4,107.509,6476871.344,6816.344,508018606.7,2033.656,475.765,0.058,0,0,13.342,314.329,13626575.67,7056351.165,195121.951,11350,112905,446991762,2803092920,367182962,355499088,72,234944,235065,56572904058,458097,458242,55563201644,1095843531,16289279152,6350758104,41406098,70449844,138236504,0,0,730,6638008686,9247005812,167.768
64000000,1,6,89,0.83,0.87,0,1,0,0,127,0,0,102,1,2,39,197,7,8,220,81,28,5,3,75,212,11,9,2,3,161.082,15591059.18,2744.695,608032297.3,2064.128,102.643,0.125,0,0,5.476,19.832,9213703.338,1492689.656,195121.951,13576,154985,612823727,3822800918,463131375,469543140,242,607112,607385,72955473252,586011,586163,66094264966,1414690142,19693289320,8360514164,57715459,63791517,177545363,4172,2959,18163,8225283898,12398448523,183.827
64000000,4,4,106,0.82,0.72,1,1,1,0,108,0,0,24,1,3,87,174,8,7,761,128,654,38,1,27,170,6,7,3,8,1094.454,10645788.93,4530.814,635827901.6,2056.201,433.832,0.092,0,0,7.378,26.561,6819671.692,1583434.555,195121.951,9034,84903,457070443,2673027728,376872694,380010667,69,266768,266866,51463129547,392388,392537,49259044651,1024333976,14647786654,6287919548,38854837,44117864,139739683,8,119,930,6300870653,9612464742,129.886
64000000,2,5,15,0.84,0.55,0,0,2,1,14,0,0,59,0,2,120,188,9,4,791,12,745,50,2,70,202,10,4,3,1,374.488,15786109.63,5034.113,565016325.8,2089.924,183.906,0.174,0,0,4.549,251.689,18278056.35,2404870.476,195121.951,12000,84773,519053113,2886297112,364371248,363331447,100,305090,305261,61138528744,394094,394246,57638112853,1095710053,17140973949,7102875103,60360051,85334655,175907196,78,69,415,6837132450,10899095040,140.507
64000000,5,4,61,0.7,0.54,1,1,2,0,118,1,0,33,1,3,112,175,8,4,939,106,946,2,2,44,226,2,6,5,3,93.201,7141606.448,3537.622,655106757.3,2031.701,265.918,0.049,0,0,13.012,7.128,5632873.366,2815676.665,195121.951,16521,186602,455083830,3359196989,367932163,354596128,56,252389,252499,56006504787,649037,649193,57233489351,1261633269,18494551286,6828850360,46734254,66112659,151861456,57,7,764,6606010980,9860850911,108.943
64000000,5,4,41,0.7,0.86,0,0,2,0,30,1,0,49,1,4,53,60,2,7,669,113,319,42,2,83,125,6,4,4,2,87.14,6724567.11,3374.326,632997574.3,2036.396,285.003,0.061,0,0,13.034,11.451,5626145.515,2822404.515,195121.951,10285,81262,520316054,2799267158,397399427,394796315,63,279078,279185,57549847168,378966,379119,55668217541,1105501120,17197795092,6983502700,40193411,52458601,143265478,43,0,432,6321446341,10884688523,108.779
64000000,3,4,51,0.6,0.59,1,1,1,0,120,1,0,127,0,3,16,88,4,3,791,25,69,37,2,29,206,8,4,2,9,197.274,9770591.866,3848.146,574628018.6,2057.622,177.156,0.116,0,0,7.912,185.204,16476236.68,4206690.146,195121.951,9904,84954,580004903,2903431999,389363047,399439122,66,313829,313967,64492258990,389988,390141,68352676935,1227668054,20287964223,7638379715,49290737,56745611,164765477,372,478,1070,6864502128,13654077525,117.721
64000000,2,2,122,0.45,0.45,0,1,1,0,77,1,1,19,0,3,40,109,5,4,261,76,445,47,2,83,378,7,9,7,1,137.652,9945201.622,2602.393,554080271.9,2057.36,169.521,0.076,0,0,7.494,112.924,16577695.49,4105231.342,195121.951,10482,88234,465804828,3037269971,388528336,386013288,66,260014,260124,61874336050,401541,401701,59293686457,1216290966,17591601196,7421087990,44470944,63460020,152305752,0,0,295,7144874507,11231681266,111.466
64000000,4,4,77,0.58,0.79,1,0,1,0,39,1,0,60,0,2,8,173,10,9,186,26,361,36,1,45,191,8,8,6,6,295.674,10950608.9,10001.899,514468138.6,2075,239.552,0.092,0,0,6.488,4603.302,17271588.94,3411337.89,195121.951,10757,93374,470572685,2827039682,379752936,376078774,256,276040,276355,55144873702,414226,414378,52687094813,1062542699,15611676265,6797410172,42222030,55231642,154689728,25,259,1485,6605981123,9532163198,186.188
64000000,2,3,28,0.46,0.44,0,1,2,0,124,1,0,53,0,4,42,22,4,5,798,109,990,27,2,25,218,9,2,6,5,35.555,6360563.872,3180.439,505724259,2033.012,69.399,0.092,0,0,12.991,214.512,13792008.38,6890918.451,195121.951,9026,99025,574702818,3238636512,412667007,421466413,145,244219,244414,63651799887,427106,427260,66838066919,1264719304,20106414242,7737854001,52879304,48811235,153284795,212,8,777,6806813860,13837931839,203.138
64000000,5,1,86,0.57,0.75,1,1,2,1,63,0,0,26,0,4,11,98,8,6,942,89,736,42,2,50,263,13,9,5,5,84.433,6375808.387,4500.421,544351351.2,2036.527,245.622,0.073,0,0,13.256,167.805,13635373.34,7047553.488,195121.951,9127,85285,463130445,2901880848,347968044,357880560,76,239620,239753,51270464995,393469,393623,48943313741,1025361365,15445107805,6471684846,34828631,36159732,118880221,8,8,406,6028310890,9982133914,130.458
64000000,4,3,123,0.79,0.31,1,1,0,1,50,1,0,84,1,2,120,112,9,3,681,100,933,28,1,81,127,4,5,8,8,303.393,10736816.98,4088.393,647765766,2052.412,470.774,0.079,0,0,6.372,62.14,8871684.122,1834708.872,195121.951,9721,87515,424863076,2646466584,386985315,391382180,68,323541,323646,55505820241,398232,398389,53823574208,1036693620,16847682138,6910250148,39769096,68696497,165457719,1743,837,1863,6364840489,10204638513,123.224
64000000,8,3,52,0.8,0.78,1,1,1,0,28,1,0,86,1,2,48,97,8,6,432,76,504,26,1,89,344,6,5,6,4,151.963,7034428.963,4816.649,592480605.2,2037.445,541.03,0.092,0,0,13.061,114.079,5597910.344,2805195.902,195121.951,10815,81789,382592602,2659107608,348378407,345775304,78,298411,298512,54977563839,379772,379925,52291271289,1037209540,15950287934,6622827896,43383545,59333641,153293086,844,201,1171,6189840439,9530270528,89.859
64000000,4,1,57,0.38,0.4,1,1,1,1,111,0,0,24,0,4,9,121,4,7,921,101,658,6,2,59,397,2,6,6,1,74.854,6339640.57,3377.613,521185525.8,2035.229,239.107,0.079,0,0,13,157.146,13794321.63,6888605.195,195121.951,12302,120696,477748271,3264235152,408199510,410521602,80,241345,241470,57749868403,481854,482011,58004166384,1213320211,17328759665,7412950991,54142516,46905915,135094136,0,0,546,7089557402,10993714915,121.962
64000000,4,5,108,0.68,0.56,0,1,1,1,92,1,1,23,0,5,100,134,4,5,699,99,821,31,2,57,494,12,3,6,6,61.723,6111432.601,3879.823,509933570.6,2033.918,137.57,0.058,0,0,13.064,166.473,13723236.68,6959690.152,195121.951,10816,93704,550996728,3030828546,423150621,429404750,89,264602,264739,68767972225,412908,413062,77641377459,1423538081,20948656332,7949276090,55567228,58888397,168538200,400,174,889,7132764360,15520618835,149.357
64000000,4,2,33,0.34,0.7,1,0,1,0,22,0,0,82,0,2,53,185,4,6,824,40,910,7,1,23,295,3,5,7,3,274.921,10274344.47,6750.503,572763862.6,2057.622,228.098,0.088,0,0,7.866,252.268,16533649.9,4149276.927,195121.951,12175,136120,522278019,3433817610,407994290,387216641,99,294892,295050,64207578749,523330,523484,57034696779,1429041285,18265215172,7503780924,45781902,46947335,140222090,0,273,1056,6577155726,10788160485,185.62
64000000,3,6,37,0.38,0.85,0,1,0,1,62,1,0,22,1,3,116,4,7,3,377,25,817,28,1,80,482,3,8,5,3,239.704,10439640.04,4092.982,571065369.8,2055.415,157.823,0.092,0,0,7.28,26.616,8706623.674,1999769.32,195121.951,9721,89967,482176490,2808735592,412628567,409400882,84,274869,274989,57374933747,402926,403078,54233248934,1137080709,16602961934,6987820616,45461173,53960741,149779207,788,666,1162,6501931214,10545588901,150.83
64000000,1,5,12,0.63,0.47,1,1,1,1,125,0,1,62,1,6,78,97,6,7,260,73,442,49,1,49,318,6,7,6,7,20.716,7151813.344,1165.573,530643110.5,2019.915,9.098,0.113,0,0,13.076,6.695,5594726.055,2808380.192,195121.951,8315,84595,538397092,2970930132,376917389,373787906,67,297732,297830,55368899266,387117,387268,51036100524,1016197229,15152729774,7043175748,38662525,45379094,128989592,808,639,1341,6372275495,10251558882,139.5
64000000,8,2,51,0.51,0.41,1,1,1,1,125,0,0,99,1,4,79,131,7,5,163,54,640,2,2,85,343,5,4,8,8,131.171,7353397.631,5409.558,622348226.2,2040.616,303.232,0.061,0,0,13.018,61.433,5595669.162,2807437.085,195121.951,18693,202888,599507506,3687447983,414349226,403271912,79,293624,293754,69651255329,685422,685581,62454005166,1266935713,16813487651,6827081638,45083351,56264982,169868626,98,82,1182,7058137346,12818372499,124.31
64000000,5,4,110,0.71,0.35,0,1,0,0,74,1,0,89,1,5,67,171,6,8,470,90,497,32,1,52,423,6,3,7,8,88.323,6983608.613,4258.244,548549402.3,2034.049,165.835,0.067,0,0,13.113,230.433,7102921.247,3603471.747,195121.951,8759,86788,442165954,3064990016,354505402,359347321,342,348847,349241,55524873390,396046,396198,55074450351,1060371864,15341400400,6689985347,41530153,47109854,143903214,194,129,809,6736982371,9855983728,135.911
64000000,3,5,43,0.87,0.65,0,0,1,0,59,1,0,30,0,5,2,100,2,8,320,32,962,35,1,37,318,8,4,1,4,54.125,6130282.552,3949.768,520620074.4,2028.817,140.165,0.079,0,0,13.171,244.805,13698146.02,6984780.805,195121.951,8078,88243,455357228,2693189957,383096971,380865170,251,269815,270089,48967745688,396003,396147,49638852304,974114574,14784728160,6544238850,36656401,46153765,127359140,17,52,921,6097413121,9730410865,167.941
64000000,7,4,123,0.84,0.67,1,0,2,0,24,1,1,110,0,3,3,42,3,5,829,119,561,35,0,43,141,1,4,6,7,134.585,6096876.406,5512.158,565295532.5,2031.64,448.201,0.064,0,0,16.784,443.506,11730879.42,8952047.408,195121.951,8161,90908,422952582,2738271113,380776655,387133870,63,273244,273341,53864181423,404731,404877,53666563070,1187483503,16712598758,7078276431,40856997,53729035,136585297,672,7,1592,6486674515,10646589002,154.722
64000000,3,3,34,0.4,0.89,1,0,0,0,94,0,0,37,1,5,113,143,8,7,292,10,291,40,2,48,430,11,2,4,2,49.991,6294969.573,2553.104,549355400.5,2036.396,149.997,0.064,0,0,12.982,17.546,7146669.101,3559723.893,195121.951,9035,82225,460224686,2769311202,366438024,369772501,71,257624,257732,56584794933,382047,382200,59861959055,1024832609,16832069009,6995636207,52452496,51940276,144037690,0,0,346,6520925677,11535376253,108.295
64000000,6,5,22,0.38,0.47,0,1,1,1,104,1,1,53,0,1,6,21,8,9,113,120,616,23,0,43,309,7,7,7,9,104.897,6507419.576,4845.4,565402152.5,2066.558,388.37,0.052,23805566,19332097.87,13.079,278.542,13625319.02,6932256.739,193939.394,11372,92207,489280159,3180409655,407401932,416220807,133,255301,255458,63505931014,408462,408606,58368399743,1453587928,18740107299,7806706446,50958709,62151629,164779313,30,0,804,7289600971,12286288620,139.735
64000000,6,1,116,0.39,0.74,1,0,2,0,46,1,0,47,1,4,74,10,9,5,401,111,987,14,2,29,350,14,6,4,2,110.701,6795052.052,3914.491,666949956.8,2036.658,390.674,0.07,0,0,13.064,11.073,5618672.113,2829877.918,195121.951,11380,92574,542167929,3243427677,393831810,404722937,86,267033,267168,63974002425,409174,409327,62547186191,1297964911,19760581626,7404386332,48538541,50625851,150846115,0,0,488,7220389286,12405351559,105.511
64000000,7,4,19,0.85,0.42,1,0,2,0,57,1,1,68,1,4,22,190,8,7,646,7,466,13,2,39,386,7,8,3,6,133.454,7498337.232,4716.518,675549003.2,2039.018,456.805,0.101,0,0,13.076,10.963,5620337.832,2828212.198,195121.951,11489,102561,510476189,3196197400,399444273,411779606,71,292631,292749,64914576993,434064,434214,67456576443,1483121538,20199203079,7965346095,48213435,69025989,150367392,0,0,592,7569412978,13030753746,134.291
64000000,2,6,13,0.77,0.46,0,1,1,0,92,0,0,78,1,3,3,145,9,7,634,97,280,13,0,39,219,14,6,3,8,142.201,10512286.55,3130.14,599714736.4,2058.924,147.683,0.11,0,0,6.512,10.713,6999468.994,1403637.253,195121.951,12717,94489,495696068,3036546563,395764419,398587950,57,268055,268157,61832301455,415126,415275,55244141914,1324434005,17790566758,7217092750,47254500,51173223,159423550,181,189,1083,6556120029,10828914325,112.473
64000000,4,5,69,0.64,0.64,0,1,1,0,115,1,1,115,1,5,104,19,9,4,838,81,135,1,0,88,291,5,6,6,4,70.052,6382634.393,3337.015,590895024.2,2034.573,289.11,0.076,0,0,13.046,36.518,5598623.335,2804482.912,195121.951,20326,346582,533943201,3896506592,459576745,440844426,62,263578,263676,65042292994,1041913,1042058,57028312373,1409990105,17146657139,8204165778,48001389,56041306,188879149,441,457,640,7496322068,11284322281,134.592
64000000,3,6,126,0.78,0.61,1,0,1,0,32,0,0,37,0,5,56,120,2,6,870,96,437,29,3,78,246,12,2,3,4,70.147,7595810.369,5359.064,582792719.1,2232.655,131.012,0.079,0,0,10.496,1634.04,10995240.77,5471061.286,155342.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600
64000000,8,5,29,0.65,0.49,1,1,0,1,123,0,1,23,0,4,69,54,7,9,959,69,516,23,2,99,475,13,2,7,2,128.405,6819778.75,5858.543,586249407.3,2034.119,331.32,0.046,0,0,17.098,327.021,11620176.32,9062750.512,195121.951,8246,99215,454200470,3138990976,387760510,385129422,329,253939,254314,59325859814,424516,424672,61389735070,1313989915,18958995300,7521961254,43745688,55002894,167144692,0,7,709,6509056254,12001336258,145.14
64000000,8,6,39,0.54,0.43,0,1,1,1,68,1,0,66,1,5,121,107,6,6,994,127,141,28,0,60,456,10,5,3,6,148.939,7436672.183,4978.021,643566431.6,2035.098,554.494,0.076,0,0,13.049,111.61,5593132.692,2809973.555,195121.951,9723,83001,486269078,2716950404,350016403,354855735,73,243900,244014,54358493383,384549,384694,52945133256,1119619396,15523749870,6525722033,41703831,52264293,138135341,33,8,436,6829433823,9633172449,108.631
64000000,7,2,8,0.79,0.57,1,1,1,0,82,0,1,40,0,3,13,5,6,4,428,66,381,21,3,36,265,5,4,8,7,112.43,6579661.302,3825.152,608343625.5,2033.726,245.305,0.064,0,0,17.36,310.515,11305235.77,9377691.055,195121.951,7977,91236,443592199,3201038845,394988913,406011489,52,270370,270465,58856354822,416837,416995,56812775987,1315067435,17798095754,7473741231,34002784,40896879,135232384,7,29,1026,7278409013,11882775776,102.489
64000000,7,5,46,0.54,0.71,0,0,2,0,107,1,0,71,0,3,64,192,5,4,999,117,624,46,2,96,411,6,4,2,1,128.088,6567224.802,4662.189,547774151.3,2034.704,687.204,0.064,0,0,13.143,377.402,13707832.74,6975094.085,195121.951,10139,81693,470784028,2807621733,368514487,363038496,138,279794,279991,58789928584,379191,379342,57801147455,1097235860,17051734627,6941540355,38334086,63836452,156665292,8,0,341,7070543981,11181371682,107.905
64000000,3,2,84,0.88,0.44,1,1,0,0,111,0,0,61,0,4,100,71,4,4,973,54,99,19,1,98,358,11,4,2,9,56.317,6121559.854,2945.027,489642747.6,2026.72,102.793,0.064,0,0,12.994,220.156,13777256.93,6905669.902,195121.951,9130,93038,537915972,3149653596,408302707,385941497,136,329941,330118,63834151363,409568,409715,59322381269,1311337359,17876980814,7168826901,34979785,56882067,131066178,1304,667,2348,6837490202,11007590146,139.643
64000000,5,4,48,0.89,0.74,1,1,1,0,41,0,0,104,1,2,42,178,5,6,534,86,61,16,2,19,481,1,6,7,7,86.213,6715195.656,4116.354,609774776.3,2037.183,196.265,0.076,0,0,13.07,14.616,5592718.686,2810387.561,195121.951,11033,96606,487432501,3185706142,372682230,376412078,65,304107,304212,61406899762,423164,423322,63192500557,1268938232,18724957119,7047529997,50173054,61089462,162821394,0,18,420,7036054763,11775514522,124.858
64000000,4,2,67,0.56,0.31,0,0,1,1,46,1,1,79,1,2,76,127,9,6,251,28,221,4,3,85,247,11,2,4,2,280.188,10797877.07,5613.647,768448847.1,2057.429,471.07,0.112,0,0,7.903,160.73,6639256.371,1738308.52,194528.875,12859,176929,572524398,3678230022,443730006,469432601,305,439406,439741,65390621850,624660,624813,60390309480,1271754481,19012255237,7754101343,43346261,59554029,174173512,3887,4037,16169,6946868482,12831889945,182.854
